sme_id,year_month,inflows,outflows,net_cashflow,txn_count,roll3_avg_cf,roll3_volatility
SME0045,2024-04,7427.329999999999,5272.95,2154.38,35,312.9933333333335,2044.5412424632905
SME0045,2024-05,4592.000000000001,6748.71,-2156.71,30,-629.8433333333332,2414.9707218584113
SME0045,2024-06,5180.289999999999,5649.379999999999,-469.08999999999986,24,-157.13999999999984,2172.408536371555
SME0045,2024-07,5194.4,6287.67,-1093.2700000000002,27,-1239.6899999999998,853.2844944096909
SME0045,2024-08,4502.33,5283.339999999999,-781.0100000000002,22,-781.1233333333333,312.09001543358465
SME0045,2024-09,7789.1900000000005,5613.75,2175.44,34,100.38666666666654,1803.8185410493304
SME0045,2024-10,3977.5099999999998,7645.740000000001,-3668.2300000000005,33,-757.9333333333335,2921.903346559112
SME0045,2024-11,5973.3099999999995,6095.2699999999995,-121.95999999999998,31,-538.2500000000001,2943.992661386914
SME0045,2024-12,8337.53,5610.290000000001,2727.2400000000007,32,-354.3166666666666,3204.0601345220316
SME0046,2023-01,19407.820000000007,18850.8,557.0199999999995,50,557.0199999999995,
SME0046,2023-02,17253.120000000003,18566.81,-1313.69,46,-378.33500000000026,1322.791726633486
SME0046,2023-03,19826.32,27620.190000000002,-7793.870000000001,52,-2850.1800000000003,4382.344359826143
SME0046,2023-04,17053.68,19935.620000000003,-2881.94,46,-3996.5000000000005,3380.8085132553733
SME0046,2023-05,26731.670000000002,22055.659999999996,4676.01,55,-1999.9333333333336,6281.554634295028
SME0046,2023-06,20496.600000000002,29505.68,-9009.08,50,-2405.0033333333336,6854.999891687333
SME0046,2023-07,25523.52,21378.460000000003,4145.0599999999995,48,-62.67000000000007,7752.3651804916935
SME0046,2023-08,28493.859999999997,23007.440000000002,5486.42,53,207.46666666666655,8009.891447862034
SME0046,2023-09,20018.620000000003,30935.530000000002,-10916.91,50,-428.47666666666674,9107.976559216286
SME0046,2023-10,22616.87,20794.78,1822.0900000000004,52,-1202.8,8609.86517933353
SME0046,2023-11,21598.689999999995,21224.25,374.44000000000017,51,-2906.793333333333,6974.625394301355
SME0046,2023-12,19623.85,29363.17,-9739.32,48,-2514.263333333333,6298.809848537527
SME0046,2024-01,21026.059999999998,19757.45,1268.6100000000006,55,-2698.756666666666,6113.675983827843
SME0046,2024-02,14871.199999999999,19471.15,-4599.950000000001,48,-4356.886666666666,5507.988794399762
SME0046,2024-03,15509.16,24686.009999999995,-9176.849999999999,48,-4169.3966666666665,5236.023374903261
SME0046,2024-04,20346.78,19538.35,808.4300000000005,52,-4322.79,4998.406487951936
SME0046,2024-05,21780.469999999998,22581.31,-800.8400000000004,52,-3056.4199999999996,5361.17384738641
SME0046,2024-06,21600.79,29939.969999999998,-8339.179999999997,47,-2777.1966666666654,4883.562371203354
SME0046,2024-07,25680.84,25189.47,491.37000000000046,57,-2882.883333333332,4769.259025994847
SME0046,2024-08,22369.319999999996,21406.82,962.5000000000009,48,-2295.1033333333316,5239.621926592922
SME0046,2024-09,17761.24,30709.490000000005,-12948.250000000002,50,-3831.4600000000005,7898.885098373063
SME0046,2024-10,20521.12,22778.060000000005,-2256.9399999999996,56,-4747.563333333333,7282.145620078835
SME0046,2024-11,18421.04,19607.739999999998,-1186.7000000000003,47,-5463.963333333333,6503.6346450299125
SME0046,2024-12,18499.61,30408.52,-11908.91,53,-5117.5166666666655,5905.812473354817
SME0047,2023-01,35205.12,36167.97,-962.8499999999985,28,-962.8499999999985,
SME0047,2023-02,56948.24999999999,35515.090000000004,21433.159999999996,33,10235.154999999999,15836.370542521727
SME0047,2023-03,17555.17,57033.58,-39478.41,24,-6336.033333333336,30809.222066070302
SME0047,2023-04,39484.97000000001,35375.869999999995,4109.100000000002,26,-4645.383333333335,31385.27638545554
SME0047,2023-05,61204.35,38823.77,22380.58,34,-4329.576666666665,31781.159652668957
SME0047,2023-06,46780.16,55369.47,-8589.310000000001,30,5966.790000000002,15568.29408622216
SME0047,2023-07,49286.170000000006,35198.280000000006,14087.89,30,9293.053333333335,16032.041842760806
SME0047,2023-08,41231.56999999999,37341.23,3890.340000000002,32,3129.6400000000012,11357.721969105418
SME0047,2023-09,39351.42,55658.25,-16306.83,25,557.1333333333345,15469.080482744706
SME0047,2023-10,52198.280000000006,38432.189999999995,13766.090000000002,32,449.86666666666923,15328.821608317881
SME0047,2023-11,56641.3,37117.2,19524.1,26,5661.120000000002,19241.408217485015
SME0047,2023-12,31508.45,55067.62,-23559.17,29,3243.6733333333345,23389.804998191696
SME0047,2024-01,41493.8,37096.28,4397.52,24,120.81666666666813,21857.714473938788
SME0047,2024-02,52587.67,36119.57,16468.1,35,-897.8499999999985,20532.323139160355
SME0047,2024-03,52428.73999999999,56397.8,-3969.0599999999995,35,5632.186666666668,10274.3699831052
SME0047,2024-04,42997.22,35676.58,7320.640000000001,31,6606.560000000001,10237.275511638818
SME0047,2024-05,44970.44,35843.270000000004,9127.17,32,4159.583333333335,7097.3248122537825
SME0047,2024-06,48168.899999999994,54996.29,-6827.3899999999985,27,3206.8066666666687,8736.687857491142
SME0047,2024-07,37595.56,36123.94,1471.6200000000008,26,1257.1333333333353,7979.442311091245
SME0047,2024-08,51097.81,35832.380000000005,15265.43,26,3303.2200000000025,11159.715175939746
SME0047,2024-09,36887.78,56318.45,-19430.670000000002,32,-897.8733333333317,17468.992895843574
SME0047,2024-10,57290.14,35563.78,21726.36,35,5853.706666666668,22133.926034091495
SME0047,2024-11,32571.489999999998,35585.64,-3014.1500000000015,29,-239.48666666666637,20718.33359769152
SME0047,2024-12,70504.26,55257.08,15247.179999999998,37,11319.796666666667,12829.320467204534
SME0048,2023-01,550282.48,300970.37,249312.11,34,249312.11,
SME0048,2023-02,293033.20999999996,477618.25,-184585.04,29,32363.53499999999,306811.6171025166
SME0048,2023-03,337997.64,318174.26,19823.380000000005,24,28183.483333333326,217069.349956042
SME0048,2023-04,330093.75,300169.53,29924.220000000016,23,-44945.81333333333,121036.53151104807
SME0048,2023-05,504412.96,501625.82999999996,2787.1300000000047,31,17511.576666666675,13715.456223036503
SME0048,2023-06,416616.85000000003,296957.93000000005,119658.91999999998,29,50790.090000000004,61166.103542678735
SME0048,2023-07,423028.54,306463.83,116564.70999999999,25,79670.25333333333,66600.7096358397
SME0048,2023-08,272713.48,500760.42999999993,-228046.95,25,2725.559999999988,199860.84424583043
SME0048,2023-09,410388.95999999996,304582.08999999997,105806.87000000002,26,-1891.7899999999984,195929.9621710156
SME0048,2023-10,485462.64,468522.62,16940.01999999999,26,-35100.02,172903.78134832476
SME0048,2023-11,410889.0,512204.34,-101315.34,28,7143.850000000006,103908.01787553595
SME0048,2023-12,416029.68,295714.87,120314.80999999998,28,11979.829999999993,110898.30233544018
SME0048,2024-01,472082.64,309415.0,162667.64,27,60555.70333333333,141774.87984342864
SME0048,2024-02,249170.40999999997,490768.9,-241598.49,20,13794.653333333321,222188.3970834495
SME0048,2024-03,453767.27,302458.41000000003,151308.86,30,24126.00333333333,230194.23372168693
SME0048,2024-04,309097.6,298736.89,10360.709999999992,34,-26642.973333333342,199050.24706385276
SME0048,2024-05,467430.50999999995,492694.6400000001,-25264.130000000005,32,45468.47999999998,93375.16712255296
SME0048,2024-06,372187.36,315352.13,56835.22999999998,29,13977.26999999998,41168.99145932037
SME0048,2024-07,355556.57,322037.7899999999,33518.78000000003,32,21696.62666666666,42307.19454395467
SME0048,2024-08,314549.86000000004,488670.25000000006,-174120.39,27,-27922.126666666678,127147.01475619718
SME0048,2024-09,343594.04999999993,441568.02999999997,-97973.97999999998,29,-79525.19666666667,105041.7747109807
SME0048,2024-10,383613.44,303410.3,80203.14,32,-63963.743333333325,130528.29818283551
SME0048,2024-11,327375.97,494560.24999999994,-167184.28,29,-61651.70666666667,127630.77430087197
SME0048,2024-12,430503.09,315345.32,115157.76999999999,32,9392.209999999983,153915.2336682412
SME0049,2023-01,385766.43000000005,317692.48,68073.95000000001,29,68073.95000000001,
SME0049,2023-02,422329.82999999996,323772.25,98557.57999999996,25,83315.76499999998,21555.18148818164
SME0049,2023-03,503378.86,517836.67000000004,-14457.810000000027,29,50724.57333333331,58471.106088857545
SME0049,2023-04,377168.39,311473.98,65694.41000000003,24,49931.39333333332,58133.244490895515
SME0049,2023-05,686854.0200000001,321373.44,365480.57999999996,27,138905.72666666665,200270.36154907753
SME0049,2023-06,520209.37,528427.1100000001,-8217.74000000002,27,140985.75,197899.46438015517
SME0049,2023-07,451354.98,313666.39,137688.59000000003,25,164983.80999999997,188338.47288549916
SME0049,2023-08,367843.52,328107.85,39735.669999999984,26,56402.17333333333,74367.2880609294
SME0049,2023-09,519323.18,522788.42000000004,-3465.2399999999907,30,57986.340000000004,72325.07274454631
SME0049,2023-10,510232.01,449492.93000000005,60739.07999999999,32,32336.503333333327,32735.446036161575
SME0049,2023-11,481973.4,334080.6,147892.80000000002,24,68388.88,75968.43850040893
SME0049,2023-12,536959.04,532963.98,3995.0599999999977,24,70875.64666666667,72482.42809203999
SME0049,2024-01,516348.08999999997,336921.44999999995,179426.64,29,110438.16666666667,93521.10448409464
SME0049,2024-02,560740.79,320228.30000000005,240512.49,34,141311.39666666667,122779.08007564093
SME0049,2024-03,434409.78,515205.19000000006,-80795.41,25,113047.90666666666,170629.11190592844
SME0049,2024-04,782022.23,327950.55,454071.68,30,204596.25333333333,269236.295906568
SME0049,2024-05,563696.0299999999,332025.98,231670.05000000002,29,201648.77333333335,268694.35941379465
SME0049,2024-06,344971.74999999994,523840.23,-178868.48000000004,21,168957.75,321096.4589709359
SME0049,2024-07,705857.3699999999,332592.44000000006,373264.93,29,142022.16666666666,286775.84076969814
SME0049,2024-08,701165.32,321901.98,379263.33999999997,34,191219.92999999996,320519.99725895125
SME0049,2024-09,350500.86000000004,655860.7599999999,-305359.9,29,149056.12333333332,393547.24865915714
SME0049,2024-10,599464.32,326260.13,273204.19,25,115702.54333333332,368486.5285380974
SME0049,2024-11,636315.1199999999,323293.70999999996,313021.41,28,93621.89999999998,346101.4451003667
SME0049,2024-12,1008690.57,532842.1000000001,475848.47,27,354024.68999999994,107364.46238047503
SME0050,2023-01,2487930.82,2527292.32,-39361.49999999994,49,-39361.49999999994,
SME0050,2023-02,2215955.18,1917834.26,298120.92000000004,44,129379.71000000005,238636.1077132465
SME0050,2023-03,2332834.8600000003,2387480.7399999998,-54645.88000000006,49,68037.84666666668,199404.2841663141
SME0050,2023-04,2077510.28,2442610.51,-365100.23,45,-40541.73,331835.454310186
SME0050,2023-05,2763309.1000000006,2407727.75,355581.34999999986,51,-21388.253333333396,361490.0237025202
SME0050,2023-06,2408197.7699999996,2131569.87,276627.9,46,89036.33999999997,395270.072197794
SME0050,2023-07,2548797.15,2445015.0999999996,103782.05000000005,46,245330.43333333332,128784.20103000138
SME0050,2023-08,2758623.0899999994,2489693.43,268929.66000000003,51,216446.5366666667,97646.20136836878
SME0050,2023-09,2632403.63,2190743.56,441660.07,45,271457.26,168953.19076921896
SME0050,2023-10,2923140.1300000004,3030703.97,-107563.84000000003,50,201008.63,280841.01475054835
SME0050,2023-11,3616960.62,3049422.1900000004,567538.4299999999,48,300544.88666666666,358992.88288932474
SME0050,2023-12,3741805.68,3689860.94,51944.739999999874,46,170639.77666666658,352855.7106478004
SME0050,2024-01,2695264.44,2624489.79,70774.64999999997,52,230085.93999999994,292394.04684954195
SME0050,2024-02,2076833.2999999998,1922275.16,154558.13999999998,45,92425.84333333327,54625.617565919005
SME0050,2024-03,2187376.25,1970785.4899999998,216590.75999999995,45,147307.84999999998,73177.93050296043
SME0050,2024-04,2506917.5900000003,2324941.9,181975.69,49,184374.8633333333,31085.82491311185
SME0050,2024-05,2663207.13,2434195.5500000003,229011.57999999996,49,209192.67666666664,24375.0377390118
SME0050,2024-06,2530038.99,2089579.49,440459.5,44,283815.59,137681.0794629717
SME0050,2024-07,2823657.5500000007,2965635.2800000003,-141977.73,52,175831.11666666667,294837.92663559964
SME0050,2024-08,2353159.0700000003,2223183.97,129975.1000000001,46,142818.9566666667,291430.961315152
SME0050,2024-09,2685031.18,2676534.13,8497.049999999872,46,-1168.5266666666819,136233.8172609011
SME0050,2024-10,3589963.74,3015631.0399999996,574332.7,52,237601.6166666666,297875.9742243084
SME0050,2024-11,3290390.41,2462274.45,828115.96,45,470315.2366666666,419593.2720100778
SME0050,2024-12,4777766.269999999,3141050.98,1636715.29,48,1013054.65,554811.6177388179
SME0051,2023-01,32549.71,32150.5,399.2100000000005,50,399.2100000000005,
SME0051,2023-02,22513.420000000002,24325.09,-1811.6699999999994,45,-706.2299999999994,1563.328240389714
SME0051,2023-03,34450.82,31164.21,3286.6099999999988,50,624.7166666666666,2556.609998050804
SME0051,2023-04,27452.46,31348.71,-3896.249999999999,48,-807.1033333333331,3695.2990522734863
SME0051,2023-05,39245.65,32689.059999999998,6556.5899999999965,52,1982.3166666666655,5347.088164686768
SME0051,2023-06,37936.78,30168.829999999998,7767.950000000001,47,3476.096666666666,6413.304124437988
SME0051,2023-07,35906.79,31305.83,4600.959999999999,47,6308.499999999999,1598.0043495247442
SME0051,2023-08,39511.549999999996,31874.75,7636.799999999997,52,6668.57,1791.803118286158
SME0051,2023-09,32933.659999999996,28535.459999999995,4398.2,46,5545.32,1814.109794692701
SME0051,2023-10,39011.060000000005,34596.810000000005,4414.249999999999,50,5483.083333333332,1865.1906097858541
SME0051,2023-11,49050.39,40941.58,8108.809999999998,49,5640.419999999998,2137.7035095400843
SME0051,2023-12,63490.619999999995,40213.44,23277.18,46,11933.413333333332,9996.16051487937
SME0051,2024-01,43907.350000000006,35592.189999999995,8315.160000000002,53,13233.716666666667,8698.506301465406
SME0051,2024-02,28603.43,24583.190000000002,4020.24,46,11870.86,10108.891452993252
SME0051,2024-03,35430.99,26194.510000000002,9236.48,46,7190.626666666667,2784.0117362779433
SME0051,2024-04,42111.200000000004,31610.559999999998,10500.64,50,7919.12,3435.181809919236
SME0051,2024-05,44652.36,33311.69,11340.669999999998,50,10359.263333333334,1059.1951710772473
SME0051,2024-06,39697.11,27968.87,11728.240000000002,45,11189.849999999999,627.5431812234416
SME0051,2024-07,49652.719999999994,39002.549999999996,10650.17,53,11239.693333333335,546.0823624998065
SME0051,2024-08,40372.57,28168.749999999996,12203.82,47,11527.409999999998,796.0569058176933
SME0051,2024-09,39242.560000000005,28877.97,10364.589999999998,46,11072.86,989.7938549516434
SME0051,2024-10,54343.3,39809.869999999995,14533.43,53,12367.279999999999,2089.221413613228
SME0051,2024-11,53262.219999999994,35657.1,17605.12,46,14167.713333333333,3634.0927589198122
SME0051,2024-12,77802.8,40811.74999999999,36991.05,51,23043.2,12176.44075996349
SME0052,2023-01,55721.78,45769.31,9952.47,31,9952.47,
SME0052,2023-02,53504.560000000005,60062.62000000001,-6558.059999999999,27,1697.2050000000004,11674.707723983927
SME0052,2023-03,32386.739999999994,53208.13,-20821.39,28,-5808.993333333333,15400.598705187838
SME0052,2023-04,44355.99999999999,49507.58,-5151.579999999998,28,-10843.676666666664,8669.522421635078
SME0052,2023-05,78255.73999999999,74943.70999999999,3312.0300000000034,38,-7553.646666666665,12244.71042644265
SME0052,2023-06,40864.15,58315.79000000001,-17451.639999999996,28,-6430.396666666664,10440.738815688925
SME0052,2023-07,54795.11,60474.25000000001,-5679.139999999999,24,-6606.249999999997,10412.835717579532
SME0052,2023-08,113317.63,91357.47,21960.160000000003,37,-390.2066666666639,20231.216143952726
SME0052,2023-09,65852.34999999999,62333.0,3519.3499999999967,26,6600.123333333334,14074.839230734877
SME0052,2023-10,102682.59999999999,58963.79,43718.81,38,23066.10666666667,20122.536733598812
SME0052,2023-11,102217.55000000002,80944.37999999999,21273.170000000002,34,22837.11,20145.311546749534
SME0052,2023-12,54018.39000000001,51393.66,2624.730000000003,25,22538.903333333335,20576.258489213567
SME0052,2024-01,82388.98,49901.3,32487.68,31,18795.193333333333,15084.900461919971
SME0052,2024-02,38968.04000000001,57105.969999999994,-18137.93,29,5658.160000000003,25448.759697511785
SME0052,2024-03,44403.26,47733.0,-3329.739999999999,30,3673.3366666666675,26029.222214031553
SME0052,2024-04,51393.149999999994,47511.619999999995,3881.529999999998,25,-5862.046666666666,11226.022780283029
SME0052,2024-05,62641.67,73525.11,-10883.439999999999,33,-3443.883333333333,7383.146774962115
SME0052,2024-06,51343.5,59383.77,-8040.269999999998,28,-5014.0599999999995,7833.871648061395
SME0052,2024-07,40435.369999999995,69014.48999999999,-28579.120000000003,28,-15834.276666666667,11128.529894178908
SME0052,2024-08,89838.81999999999,82967.4,6871.420000000002,29,-9915.989999999998,17799.548890679795
SME0052,2024-09,66734.39000000001,66545.92,188.47000000000116,28,-7173.076666666667,18836.917836180994
SME0052,2024-10,74064.78,70075.20000000001,3989.5800000000017,27,3683.156666666668,3351.995915873645
SME0052,2024-11,110372.59,74436.28,35936.31,29,13371.453333333333,19633.94195260935
SME0052,2024-12,96807.97,49323.03,47484.94,29,29136.943333333333,22530.759545191402
SME0053,2023-01,67089.81999999999,56295.75,10794.069999999998,29,10794.069999999998,
SME0053,2023-02,47149.99999999999,60796.28,-13646.28,31,-1426.1050000000014,17281.937219572636
SME0053,2023-03,64099.56,57064.66,7034.900000000001,39,1394.2299999999993,13160.377865673157
SME0053,2023-04,31616.809999999994,46518.05000000001,-14901.239999999998,29,-7170.873333333333,12318.552193700903
SME0053,2023-05,62869.490000000005,72371.53,-9502.039999999997,35,-5789.459999999999,11429.610545298558
SME0053,2023-06,42080.259999999995,47392.990000000005,-5312.730000000002,28,-9905.336666666666,4806.960282344064
SME0053,2023-07,69133.17,47832.69,21300.48,32,2161.903333333333,16706.328656782534
SME0053,2023-08,40199.82,66913.39,-26713.57,31,-3575.2733333333344,24054.13303575985
SME0053,2023-09,47464.94,54053.98,-6589.04,27,-4000.7100000000005,24111.44621320546
SME0053,2023-10,45866.04,50823.25,-4957.209999999998,30,-12753.273333333333,12117.472077675004
SME0053,2023-11,41679.62000000001,72443.91,-30764.29,33,-14103.513333333334,14451.706703349379
SME0053,2023-12,71273.66,45745.729999999996,25527.929999999997,31,-3397.856666666668,28178.48816465733
SME0053,2024-01,41790.259999999995,58890.03,-17099.77,30,-7445.376666666668,29361.692579075432
SME0053,2024-02,36325.090000000004,62467.92,-26142.829999999994,28,-5904.89,27594.58032667284
SME0053,2024-03,34865.299999999996,50664.37,-15799.07,29,-19680.556666666667,5634.1536718954685
SME0053,2024-04,63589.639999999985,52165.490000000005,11424.150000000001,38,-10172.58333333333,19405.218646996305
SME0053,2024-05,28580.020000000004,69884.96999999999,-41304.95,29,-15226.623333333331,26369.210608058278
SME0053,2024-06,39197.3,50008.219999999994,-10810.919999999998,29,-13563.906666666664,26472.130597906795
SME0053,2024-07,50006.38999999999,56823.350000000006,-6816.959999999999,32,-19644.276666666665,18864.68939740152
SME0053,2024-08,33969.35,62002.55,-28033.2,34,-15220.36,11274.510223047384
SME0053,2024-09,38051.030000000006,56590.1,-18539.07,27,-17796.41,10627.599345153167
SME0053,2024-10,39774.560000000005,56991.84,-17217.28,26,-21263.183333333334,5900.137833240286
SME0053,2024-11,33185.67,63401.09999999999,-30215.43,26,-21990.593333333334,7153.5121336329175
SME0053,2024-12,50028.009999999995,51259.240000000005,-1231.2300000000018,27,-16221.313333333332,14517.745162759722
SME0054,2023-01,143434.34999999998,168915.65000000002,-25481.300000000003,49,-25481.300000000003,
SME0054,2023-02,142199.5,115130.54999999999,27068.95,44,793.8249999999989,37158.63812804837
SME0054,2023-03,133779.34,127555.45000000001,6223.890000000003,49,2603.846666666667,26461.49521601214
SME0054,2023-04,141061.66999999998,185913.75,-44852.079999999994,46,-3853.0799999999967,37004.29208012092
SME0054,2023-05,226719.66000000003,133985.43,92734.23000000001,51,18035.346666666675,69549.48638412388
SME0054,2023-06,207993.77000000005,131232.68,76761.09,46,41547.74666666667,75249.47067180893
SME0054,2023-07,219504.56000000003,195261.61000000002,24242.95,48,64579.42333333334,35833.76356305509
SME0054,2023-08,251297.84,150418.95999999996,100878.88,52,67294.30666666666,39185.21955726973
SME0054,2023-09,150809.28,123597.53999999998,27211.74,48,50777.85666666667,43414.14323468142
SME0054,2023-10,162795.0,263851.69,-101056.69000000002,50,9011.309999999998,102190.68131167785
SME0054,2023-11,148622.02000000002,129149.17000000001,19472.85,48,-18124.033333333336,71925.94636813225
SME0054,2023-12,186741.92,133188.5,53553.42,45,-9343.473333333337,81233.3484253323
SME0054,2024-01,154836.06999999998,178106.33,-23270.26000000001,52,16585.336666666666,38493.1520159526
SME0054,2024-02,119279.57,114635.40000000001,4644.170000000002,45,11642.443333333335,38887.03285700306
SME0054,2024-03,130079.54999999999,115403.95999999999,14675.590000000004,45,-1316.8333333333321,19662.707179089968
SME0054,2024-04,143868.92999999996,170561.24,-26692.310000000005,49,-2457.516666666664,21578.953930534633
SME0054,2024-05,160254.72999999998,133954.7,26300.03,49,4761.103333333335,27852.64456145118
SME0054,2024-06,172408.26,126205.70000000001,46202.56,44,15270.093333333332,37678.3776884334
SME0054,2024-07,217298.10000000003,208285.90999999997,9012.190000000002,52,27171.593333333334,18610.497633519506
SME0054,2024-08,187401.72000000003,138437.89,48963.83,46,34726.193333333336,22311.737462000467
SME0054,2024-09,137764.84999999998,195761.15,-57996.29999999999,48,-6.759999999992336,54047.41850200712
SME0054,2024-10,189494.22,205756.14,-16261.92,52,-8431.463333333326,53908.296125092245
SME0054,2024-11,119514.94,121448.37,-1933.4299999999967,45,-25397.216666666656,29126.475620133595
SME0054,2024-12,175394.26,127683.44000000002,47710.82000000001,48,9838.490000000005,33571.73574812156
SME0055,2023-01,490568.38999999996,462483.93,28084.459999999992,33,28084.459999999992,
SME0055,2023-02,463649.22000000003,337279.44,126369.78,29,77227.12,69498.21626308981
SME0055,2023-03,420678.39,404282.76000000007,16395.62999999999,31,56949.956666666665,60402.74075251581
SME0055,2023-04,278186.04000000004,443512.89,-165326.84999999998,27,-7520.479999999991,147311.62963760973
SME0055,2023-05,710931.03,362965.14999999997,347965.88,29,66344.88666666667,260266.31139830148
SME0055,2023-06,381640.04000000004,361719.92,19920.12000000001,27,67519.71666666667,259935.853375088
SME0055,2023-07,598324.9,448909.9800000001,149414.91999999998,28,172433.63999999998,165229.84375203896
SME0055,2023-08,722888.56,374151.20999999996,348737.35,37,172690.79666666666,165639.7220239446
SME0055,2023-09,302237.45,393454.99,-91217.54,26,135644.91,220300.44527934596
SME0055,2023-10,955487.2299999999,473374.1699999999,482113.06,34,246544.29,300015.93350722676
SME0055,2023-11,214603.32,405264.47000000003,-190661.15,23,66744.79000000001,363139.5842985899
SME0055,2023-12,869123.79,380271.36,488852.43,29,260101.44666666668,390386.4030576068
SME0055,2024-01,794076.33,501164.21,292912.12,31,197034.46666666667,349755.72855585115
SME0055,2024-02,674058.99,345426.43000000005,328632.56,25,370132.37000000005,104354.33361030616
SME0055,2024-03,660862.99,324187.20999999996,336675.78,31,319406.82,23294.853359907047
SME0055,2024-04,778284.28,440733.93999999994,337550.33999999997,31,334286.2266666666,4915.706854736657
SME0055,2024-05,720685.09,373917.61,346767.48,32,340331.19999999995,5591.108027678502
SME0055,2024-06,562780.2799999999,371341.83,191438.44999999998,29,291918.75666666665,87140.44949571589
SME0055,2024-07,763692.9500000001,502529.20999999996,261163.74,31,266456.55666666664,77799.66144775577
SME0055,2024-08,693688.3599999999,330128.67,363559.69,29,272053.95999999996,86575.85104127297
SME0055,2024-09,1001497.2600000001,342451.32,659045.9400000001,32,427923.12333333335,206602.39575583537
SME0055,2024-10,537410.28,515425.93,21984.350000000006,26,348196.66000000003,318808.5387523642
SME0055,2024-11,619940.67,382018.31,237922.36000000002,26,306317.55000000005,323991.19413139013
SME0055,2024-12,1644026.03,358162.89999999997,1285863.13,31,515256.6133333333,676042.2388338913
SME0056,2023-01,110205.92,93876.42000000001,16329.5,49,16329.5,
SME0056,2023-02,91579.35999999999,90424.7,1154.6599999999985,47,8742.08,10730.23226742087
SME0056,2023-03,102034.64,135488.81,-33454.17,51,-5323.336666666666,25516.206228145147
SME0056,2023-04,101403.38,103207.92,-1804.539999999999,45,-11368.016666666665,19184.3124181617
SME0056,2023-05,131325.03999999998,109759.43000000001,21565.609999999997,52,-4564.366666666666,27613.520786647852
SME0056,2023-06,104288.01,145271.87,-40983.859999999986,48,-7074.263333333329,31605.95730756518
SME0056,2023-07,162298.05,108746.69,53551.36,46,11377.703333333338,48084.01019880344
SME0056,2023-08,148886.5,124250.42000000001,24636.080000000005,52,12401.193333333338,48440.647125340234
SME0056,2023-09,118287.32,152561.63999999998,-34274.32,47,14637.70666666667,44758.386017037454
SME0056,2023-10,112448.88000000002,100591.61,11857.269999999993,49,739.6766666666675,30988.860388598252
SME0056,2023-11,97265.35,102175.89000000001,-4910.539999999997,49,-9109.196666666667,23350.641047633653
SME0056,2023-12,97599.11,142768.41,-45169.299999999996,47,-12740.856666666665,29308.5792186594
SME0056,2024-01,95687.42000000001,100930.91,-5243.490000000005,52,-18441.109999999997,23147.890172382893
SME0056,2024-02,75762.12000000001,92171.38999999998,-16409.27,48,-22274.02,20598.88456836681
SME0056,2024-03,68713.56000000001,130263.94999999998,-61550.39,47,-27734.38333333333,29812.923219840985
SME0056,2024-04,97501.33,105133.47,-7632.140000000006,51,-28530.600000000002,28930.76911339034
SME0056,2024-05,92850.12000000001,113435.33,-20585.21,52,-29922.579999999998,28145.768414688922
SME0056,2024-06,93361.17,154892.62,-61531.45,47,-29916.266666666663,28135.126950245558
SME0056,2024-07,113284.88,116663.38,-3378.5000000000055,55,-28498.38666666667,29873.151359440362
SME0056,2024-08,92957.82,109925.34,-16967.52,48,-27292.49,30420.308225777404
SME0056,2024-09,87087.79,162999.06000000003,-75911.26999999999,50,-32085.763333333332,38557.3811621411
SME0056,2024-10,89427.29000000001,115092.92,-25665.629999999997,54,-39514.806666666664,31818.88097928703
SME0056,2024-11,76281.76,99703.96,-23422.2,47,-41666.36666666666,29678.16196756858
SME0056,2024-12,93093.67,158371.06,-65277.39,53,-38121.74,23544.21881764398
SME0057,2023-01,352307.60000000003,174973.21,177334.39,33,177334.39,
SME0057,2023-02,170378.41999999998,181118.67,-10740.25,22,83297.07,132988.85331321871
SME0057,2023-03,265695.81,283916.49,-18220.68,30,49457.82000000001,110807.5000822142
SME0057,2023-04,212374.99,169807.77,42567.22,22,4535.43,33148.182396615666
SME0057,2023-05,257006.71000000005,182626.01,74380.7,29,32909.079999999994,47050.1184448116
SME0057,2023-06,312698.94,286029.04000000004,26669.90000000001,28,47872.60666666667,24293.835739177397
SME0057,2023-07,234489.06,176043.15000000002,58445.91,29,53165.503333333334,24289.753602785535
SME0057,2023-08,285237.23,181946.29,103290.94,31,62802.25000000001,38495.83375272056
SME0057,2023-09,150377.53,286414.49,-136036.96,28,8566.630000000014,127221.92365937289
SME0057,2023-10,283220.22,267105.12,16115.099999999991,30,-5543.639999999995,121125.08696960016
SME0057,2023-11,397160.9600000001,185202.69,211958.27,32,30678.803333333333,174454.1375742468
SME0057,2023-12,188921.64999999997,284047.87,-95126.21999999999,29,44315.716666666674,155472.4319129447
SME0057,2024-01,285949.72,187754.21999999997,98195.5,30,71675.85,155250.4102304786
SME0057,2024-02,214603.84999999998,174166.34,40437.51000000001,29,14502.263333333345,99236.08023640007
SME0057,2024-03,161687.05000000002,284357.26,-122670.21,24,5320.933333333334,114543.8602939522
SME0057,2024-04,350816.76,175309.12,175507.63999999998,32,31091.646666666667,149308.4606736659
SME0057,2024-05,267214.87,178423.99,88790.88,28,47209.43666666667,153376.23635986782
SME0057,2024-06,210022.97,277469.5,-67446.53,29,65617.33,123123.68677390675
SME0057,2024-07,269098.02,186460.46000000002,82637.56,29,34660.636666666665,88480.90726408965
